apple1,0.1,0.3,0,0.2,0,0.1,0,0,0.1,0.2,0,0,0,0,0.00229885,0.143678,0.650575,0.203448,0,0,0,0.118391,0.0264368,0.0149425,0.0264368,0.0287356,0.0896552,0.144828,0.152874,0.126437,0,0,0,0,0.0149425,0.0390805,0.208046,0.193103,0.183908,0.201149,0.0126437,0.305747,0.185057,0.234483,0.106897,0.0183908,0.083908,0.0528736,0,0,0.157471,0.23908,0.222989,0.18046,0.0390805,0.0183908,0.0126437,0.126437,0.00344828,0,0,0,0,0.0402299,0.245977,0.271264,0.282759,0.128736,0.0310345,0
apple1,0.142857,0.142857,0,0.142857,0,0,0,0.142857,0.142857,0.285714,0,0.00925926,0.0185185,0.0026455,0.00661376,0.0238095,0.412698,0.525132,0.00132275,0,0.0648148,0.0185185,0.00661376,0.00396825,0.00396825,0.0224868,0.0436508,0.0793651,0.0912698,0.0833333,0,0,0,0,0,0.0608466,0.334656,0.252645,0.194444,0.0595238,0.150794,0.333333,0.186508,0.177249,0.0568783,0.010582,0.00396825,0.015873,0.021164,0.0436508,0.451058,0.205026,0.164021,0.0714286,0.0185185,0.00396825,0.00396825,0.00529101,0.0304233,0.0462963,0,0,0,0.0251323,0.402116,0.325397,0.149471,0.0185185,0.0291005,0.0502645
apple1,0,0.166667,0.5,0,0,0.166667,0,0,0.166667,0,0,0,0,0,0.0172414,0.166667,0.447318,0.368774,0,0,0.119732,0.0680077,0.0105364,0.00670498,0.00478927,0.00862069,0.0440613,0.0775862,0.0881226,0.113985,0,0,0,0,0,0.0440613,0.247126,0.249042,0.181992,0.0775862,0.175287,0.215517,0.19636,0.14272,0.0699234,0.00191571,0.00670498,0.166667,0.0249042,0,0.297893,0.266284,0.143678,0.0833333,0.00862069,0.00191571,0.00670498,0.00766284,0.183908,0,0,0,0,0.0191571,0.29023,0.342912,0.14751,0.00766284,0.180077,0.0124521
apple1,0.125,0.25,0.125,0.25,0,0,0,0.125,0.125,0,0,0,0,0,0,0.0496,0.5952,0.3552,0,0,0,0.0016,0.04,0.0128,0.0336,0.0592,0.0592,0.0864,0.1232,0.1008,0,0,0,0,0,0.0288,0.3504,0.2112,0.1536,0.1216,0.1328,0.2992,0.2144,0.1712,0.0848,0.0496,0.048,0,0,0,0.3056,0.2608,0.1808,0.104,0.0464,0.04,0.0576,0.0048,0,0,0,0,0,0.0032,0.4096,0.272,0.1808,0.12,0.0144,0
apple1,0.111111,0.111111,0,0.222222,0,0.222222,0,0.111111,0.222222,0,0,0,0,0,0.00740741,0.171605,0.485185,0.335802,0,0,0.0135802,0.165432,0.0271605,0.00864198,0.0296296,0.0481481,0.0469136,0.0901235,0.0888889,0.102469,0,0,0,0,0.00246914,0.122222,0.225926,0.151852,0.128395,0.0876543,0.175309,0.187654,0.171605,0.125926,0.1,0.0283951,0.0283951,0.180247,0.00246914,0,0.285185,0.191358,0.140741,0.0938272,0.045679,0.0320988,0.0209877,0.0679012,0.122222,0,0,0,0,0.0320988,0.334568,0.224691,0.12716,0.11358,0.162963,0.00493827
apple1,0.1,0.1,0,0.3,0.1,0,0,0.1,0.1,0.2,0,0,0,0,0.0333333,0.128125,0.376042,0.4625,0,0,0.107292,0.0729167,0.0166667,0.0114583,0.0291667,0.0770833,0.123958,0.08125,0.0875,0.0708333,0,0,0,0,0.00104167,0.108333,0.157292,0.165625,0.144792,0.167708,0.119792,0.170833,0.151042,0.138542,0.171875,0.0541667,0.0114583,0.144792,0.0375,0,0.2375,0.1625,0.1375,0.165625,0.0854167,0.0125,0.015625,0.0104167,0.172917,0,0,0,0,0.0427083,0.244792,0.226042,0.23125,0.0708333,0.16875,0.015625
apple1,0.1,0.2,0.1,0.2,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0.0325444,0.0369822,0.634615,0.295858,0,0,0.0266272,0.0384615,0.0133136,0.00591716,0.0162722,0.0473373,0.0976331,0.0828402,0.113905,0.113905,0,0,0,0,0,0.118343,0.264793,0.248521,0.112426,0.119822,0.164201,0.257396,0.224852,0.143491,0.118343,0.0236686,0.00739645,0.0606509,0,0,0.295858,0.27071,0.152367,0.118343,0.0576923,0.0221893,0.0177515,0.0473373,0.0177515,0,0,0,0,0.066568,0.341716,0.29142,0.164201,0.110947,0.0251479,0
apple1,0,0,0.5,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.0178571,0.627747,0.354396,0,0,0,0.0151099,0.00412088,0.00961538,0.00137363,0.00824176,0.0137363,0.101648,0.103022,0.145604,0,0,0,0.00137363,0,0.0494506,0.288462,0.421703,0.146978,0.0686813,0.0892857,0.460165,0.248626,0.141484,0.0384615,0.00274725,0.0178571,0.00137363,0,0,0.384615,0.347527,0.17033,0.0686813,0.00274725,0.00549451,0.00137363,0.0192308,0,0,0,0,0.00137363,0.021978,0.375,0.45467,0.123626,0.0192308,0.00412088,0
apple1,0.125,0,0.25,0,0,0,0,0.125,0.25,0.25,0.000985222,0.0325123,0.0403941,0.0236453,0.0137931,0.0157635,0.523153,0.348768,0.000985222,0,0.138916,0.00689655,0.00492611,0.00492611,0.00394089,0.00788177,0.044335,0.0729064,0.0866995,0.114286,0,0,0,0.000985222,0.00591133,0.164532,0.205911,0.26601,0.143842,0.0630542,0.232512,0.237438,0.196059,0.122167,0.0600985,0.00295567,0.000985222,0.00689655,0.0403941,0.100493,0.353695,0.276847,0.13399,0.079803,0.00492611,0.00197044,0.000985222,0.00591133,0.0256158,0.116256,0,0,0.000985222,0.112315,0.289655,0.331034,0.116256,0.00197044,0.0492611,0.0985222
apple1,0.2,0.1,0,0.1,0.1,0.2,0,0,0.3,0,0,0.00123153,0.0123153,0.0258621,0.0307882,0.0357143,0.309113,0.584975,0,0,0.115764,0.0270936,0.0123153,0.0221675,0.0295567,0.105911,0.118227,0.0763547,0.12069,0.0972906,0,0,0,0,0.00492611,0.0578818,0.190887,0.190887,0.149015,0.19335,0.0541872,0.187192,0.166256,0.183498,0.178571,0.0886699,0.00738916,0.0184729,0.103448,0.0123153,0.194581,0.183498,0.174877,0.158867,0.124384,0.0221675,0.00492611,0.0147783,0.100985,0.020936,0,0,0.00123153,0.023399,0.241379,0.262315,0.258621,0.0812808,0.0997537,0.0320197
apple1,0,0.333333,0,0,0,0.166667,0.166667,0.166667,0,0.166667,0,0,0,0,0,0.0229885,0.59387,0.383142,0,0,0,0.00127714,0.0178799,0.00510856,0.0153257,0.0102171,0.0191571,0.10728,0.146871,0.117497,0,0,0,0,0.00127714,0.0191571,0.277139,0.393359,0.171137,0.111111,0.0561941,0.472542,0.176245,0.199234,0.0702427,0.0063857,0.0191571,0,0,0,0.279693,0.392082,0.201788,0.0779055,0.0166028,0.00766284,0.0063857,0.0178799,0,0,0,0,0,0.0102171,0.339719,0.44189,0.181354,0.0204342,0.0063857,0
apple2,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.849265,0.150735,0,0,0,0,0,0,0.110294,0.0845588,0.0294118,0.0588235,0.0330882,0.0514706,0.0919118,0.139706,0,0,0,0,0,0,0.0110294,0.0330882,0.0588235,0.227941,0.0220588,0.334559,0.235294,0.110294,0.0808824,0.1875,0.0294118,0,0,0,0,0,0,0,0.0147059,0.0588235,0.286765,0.452206,0.180147,0.00735294,0,0,0,0,0.0367647,0.0992647,0.488971,0.338235,0.0367647,0
apple2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995238,0.0047619,0,0,0,0,0,0,0.0047619,0.0238095,0.0142857,0.0285714,0.0428571,0.0666667,0.047619,0.0809524,0,0,0,0,0.0047619,0.0047619,0.0142857,0.0333333,0.0619048,0.261905,0.0666667,0.571429,0.166667,0.0809524,0.0761905,0.0380952,0,0,0,0,0,0,0,0.00952381,0.0142857,0.0619048,0.295238,0.471429,0.147619,0,0,0,0,0.0142857,0.047619,0.109524,0.657143,0.161905,0.00952381,0
apple2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994505,0.00549451,0,0,0,0,0,0,0,0,0,0.0384615,0.032967,0.032967,0.0824176,0.115385,0,0,0,0,0.00549451,0,0.00549451,0.032967,0.043956,0.186813,0.010989,0.56044,0.263736,0.0824176,0.0604396,0.021978,0,0,0,0,0,0,0,0.00549451,0.010989,0.0494506,0.208791,0.478022,0.247253,0,0,0,0.00549451,0,0.0164835,0.120879,0.467033,0.373626,0.0164835,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.990476,0.00952381,0,0,0,0,0,0,0,0,0.0047619,0.0190476,0.0142857,0.0190476,0.047619,0.119048,0,0,0,0,0,0.0047619,0.0333333,0.1,0.32381,0.314286,0.0571429,0.747619,0.133333,0.0619048,0,0,0,0,0,0,0,0,0,0.0047619,0.0333333,0.280952,0.457143,0.214286,0.00952381,0,0,0,0,0.0190476,0.0666667,0.57619,0.319048,0.0190476,0,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.972318,0.0276817,0,0,0,0,0,0.0207612,0.0968858,0.0207612,0.0276817,0.017301,0.0276817,0.0657439,0.0692042,0.131488,0,0,0,0,0,0,0,0,0.0968858,0.290657,0,0.474048,0.231834,0.0795848,0.0726644,0.0899654,0.0519031,0,0,0,0,0,0,0,0,0.0242215,0.363322,0.474048,0.138408,0,0,0,0,0,0.00692042,0.17301,0.543253,0.266436,0.0103806,0
apple2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,0,0.0110294,0.0919118,0.0661765,0.0330882,0.0808824,0.0477941,0.0588235,0.0882353,0,0,0,0,0,0.00735294,0.0220588,0.0588235,0.158088,0.279412,0.0588235,0.404412,0.198529,0.0992647,0.139706,0.0882353,0.0110294,0,0,0,0,0,0,0.00367647,0.0257353,0.128676,0.367647,0.308824,0.161765,0.00367647,0,0,0,0.0147059,0.0477941,0.213235,0.452206,0.242647,0.0294118,0
apple2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010989,0.010989,0.010989,0.0714286,0.032967,0.0659341,0.181319,0,0,0,0,0,0,0.0549451,0.032967,0.0604396,0.164835,0.0164835,0.467033,0.340659,0.0934066,0.0824176,0,0,0,0,0,0,0,0,0,0.0549451,0.0714286,0.186813,0.472527,0.214286,0,0,0,0,0.021978,0.0714286,0.0879121,0.43956,0.362637,0.0164835,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.991597,0.00840336,0,0,0,0,0,0.00840336,0.0630252,0.0336134,0.0294118,0.0630252,0.0420168,0.0546218,0.0714286,0.121849,0,0,0,0,0,0,0,0,0.0546218,0.214286,0.00420168,0.428571,0.226891,0.0966387,0.105042,0.113445,0.0252101,0,0,0,0,0,0,0,0,0.00840336,0.260504,0.516807,0.210084,0.00420168,0,0,0,0,0,0.142857,0.567227,0.260504,0.0294118,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.889706,0.110294,0,0,0,0,0,0,0,0.106618,0.0661765,0.0551471,0.0404412,0.0808824,0.0588235,0.139706,0,0,0,0,0,0,0.00367647,0.0441176,0.102941,0.261029,0,0.378676,0.246324,0.125,0.113971,0.121324,0.0147059,0,0,0,0,0,0,0,0.0110294,0.0955882,0.319853,0.341912,0.220588,0.0110294,0,0,0,0,0.0367647,0.139706,0.481618,0.305147,0.0367647,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0358974,0.0564103,0.0512821,0.0666667,0.148718,0.117949,0,0,0,0,0,0,0.0205128,0.0358974,0.14359,0.14359,0.0564103,0.430769,0.2,0.169231,0.0666667,0.0769231,0,0,0,0,0,0,0,0,0.025641,0.128205,0.189744,0.374359,0.276923,0.00512821,0,0,0,0,0.0564103,0.225641,0.374359,0.312821,0.0307692,0
apple2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994444,0.00555556,0,0,0,0,0,0,0,0,0,0.0444444,0.0555556,0.0388889,0.0944444,0.122222,0,0,0,0,0,0,0.0277778,0.0666667,0.05,0.161111,0.0444444,0.538889,0.194444,0.116667,0.0611111,0.0444444,0,0,0,0,0,0,0,0,0.0277778,0.0944444,0.183333,0.416667,0.277778,0,0,0,0,0,0.0666667,0.155556,0.461111,0.305556,0.0111111,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.974265,0.0257353,0,0,0,0,0,0.0441176,0.0588235,0.0220588,0.0110294,0.0441176,0.0551471,0.0551471,0.102941,0.242647,0,0,0,0,0,0,0,0,0.0404412,0.169118,0,0.231618,0.411765,0.125,0.0698529,0.0735294,0.0882353,0,0,0,0,0,0,0,0,0.00367647,0.205882,0.547794,0.227941,0.0147059,0,0,0,0,0,0.110294,0.426471,0.426471,0.0367647,0
apple2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994083,0.00591716,0,0,0,0,0,0,0,0,0,0.0295858,0.0532544,0.0295858,0.100592,0.153846,0,0,0,0,0.00591716,0,0.00591716,0.0236686,0.0650888,0.153846,0.0118343,0.52071,0.272189,0.112426,0.0591716,0.0236686,0,0,0,0,0,0,0.00591716,0,0.00591716,0.0591716,0.183432,0.491124,0.254438,0,0,0,0.00591716,0,0.0177515,0.130178,0.443787,0.390533,0.0118343,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00555556,0.0388889,0.0555556,0.0888889,0.1,0.138889,0,0,0,0,0,0,0.00555556,0.0555556,0.105556,0.138889,0,0.511111,0.25,0.144444,0.0722222,0.0222222,0,0,0,0,0,0,0,0,0.0111111,0.105556,0.188889,0.416667,0.277778,0,0,0,0,0,0.0611111,0.211111,0.411111,0.305556,0.0111111,0
apple2,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.8125,0.1875,0,0,0,0,0,0,0,0.078125,0.125,0.113281,0.0429688,0.0429688,0.0625,0.109375,0,0,0,0,0,0,0.0195312,0.0390625,0.132812,0.285156,0.0078125,0.382812,0.1875,0.109375,0.1875,0.105469,0.0195312,0,0,0,0,0,0,0,0.0195312,0.0976562,0.367188,0.25,0.246094,0.0195312,0,0,0,0,0.0273438,0.167969,0.429688,0.304688,0.0703125,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0102564,0.0358974,0.0461538,0.0461538,0.0410256,0.128205,0,0,0,0,0,0,0,0.0769231,0.138462,0.128205,0.0820513,0.538462,0.210256,0.0615385,0.0717949,0.0358974,0,0,0,0,0,0,0,0,0,0.148718,0.194872,0.410256,0.246154,0,0,0,0,0,0.0666667,0.235897,0.425641,0.246154,0.025641,0
apple2,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.908333,0.0916667,0,0,0,0,0,0,0.00416667,0.120833,0.0416667,0.0541667,0.0625,0.0583333,0.0625,0.170833,0,0,0,0.00416667,0,0.00416667,0.0166667,0.0333333,0.1,0.216667,0.025,0.333333,0.270833,0.116667,0.133333,0.1,0.0208333,0,0,0,0,0,0.00416667,0.00416667,0.0166667,0.0833333,0.270833,0.341667,0.2625,0.0166667,0,0,0.00416667,0.00416667,0.0333333,0.120833,0.458333,0.329167,0.05,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.941176,0.0588235,0,0,0,0,0,0.027451,0.054902,0.027451,0.0235294,0.0235294,0.0509804,0.0705882,0.0705882,0.121569,0,0,0,0,0,0,0,0.00784314,0.101961,0.235294,0,0.462745,0.215686,0.117647,0.0823529,0.0784314,0.0431373,0,0,0,0,0,0,0,0,0.0313726,0.317647,0.498039,0.152941,0,0,0,0,0,0.00392157,0.164706,0.517647,0.294118,0.0196078,0
apple2,0.333333,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0.85098,0.14902,0,0,0,0,0,0,0.121569,0.0705882,0.0431373,0.0666667,0.0352941,0.0431373,0.0901961,0.133333,0,0,0,0,0,0,0.00392157,0.0313726,0.0431373,0.113725,0.0235294,0.25098,0.282353,0.101961,0.0941176,0.156863,0.0901961,0,0,0,0,0,0,0,0.00784314,0.0392157,0.14902,0.447059,0.32549,0.0313726,0,0,0,0,0.0156863,0.0823529,0.258824,0.572549,0.0705882,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.902344,0.0976562,0,0,0,0,0,0,0.046875,0.0820312,0.0546875,0.0546875,0.0507812,0.0820312,0.136719,0.125,0,0,0,0,0,0,0,0.0390625,0.0351562,0.140625,0.00390625,0.300781,0.203125,0.195312,0.101562,0.140625,0.0507812,0.00390625,0,0,0,0,0,0,0,0.046875,0.191406,0.355469,0.351562,0.0546875,0,0,0,0,0.0117188,0.0742188,0.332031,0.46875,0.113281,0
apple2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.983193,0.0168067,0,0,0,0,0,0.012605,0.0840336,0.0294118,0.0336134,0.0546218,0.0546218,0.0840336,0.092437,0.113445,0,0,0,0,0,0,0,0.012605,0.092437,0.294118,0,0.369748,0.247899,0.117647,0.113445,0.121849,0.0294118,0,0,0,0,0,0,0,0,0.0504202,0.34874,0.411765,0.189076,0,0,0,0,0,0,0.218487,0.47479,0.264706,0.0420168,0
apple2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921875,0.078125,0,0,0,0,0,0,0.00390625,0.136719,0.03125,0.03125,0.0234375,0.0507812,0.0664062,0.132812,0,0,0,0.0078125,0.0078125,0.015625,0.015625,0.0585938,0.117188,0.332031,0.03125,0.480469,0.171875,0.113281,0.140625,0.0625,0,0,0,0,0,0,0.0078125,0.015625,0.0234375,0.125,0.382812,0.308594,0.136719,0,0,0,0.0117188,0.0234375,0.0351562,0.195312,0.546875,0.171875,0.015625,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.878289,0.121711,0,0,0,0,0,0.00328947,0.131579,0.0230263,0.0460526,0.0427632,0.0723684,0.0493421,0.108553,0.128289,0,0,0,0,0,0,0.0164474,0.0296053,0.0921053,0.240132,0.0263158,0.296053,0.256579,0.118421,0.0921053,0.171053,0.0394737,0,0,0,0,0,0,0,0.0197368,0.0690789,0.302632,0.381579,0.190789,0.0361842,0,0,0,0,0.0493421,0.121711,0.404605,0.325658,0.0953947,0.00328947
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0047619,0.0142857,0.00952381,0.0333333,0.109524,0.0666667,0.138095,0,0,0,0,0,0,0.0333333,0.0428571,0.161905,0.161905,0.0238095,0.580952,0.204762,0.114286,0.0761905,0,0,0,0,0,0,0,0,0,0.0333333,0.12381,0.242857,0.438095,0.161905,0,0,0,0,0.0047619,0.0666667,0.266667,0.490476,0.171429,0,0
apple2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.933333,0.0666667,0,0,0,0,0,0,0,0.00833333,0.025,0.0333333,0.0541667,0.0791667,0.0958333,0.133333,0,0,0,0,0.00416667,0.00833333,0.0625,0.191667,0.179167,0.183333,0.00833333,0.583333,0.2375,0.1375,0.0333333,0,0,0,0,0,0,0,0,0.0125,0.0875,0.2625,0.266667,0.3375,0.0333333,0,0,0,0,0.0125,0.166667,0.375,0.341667,0.104167,0,0
cheezits,0,0,0,0,0,1,0,0,0,0,0.0307882,0.70936,0.0357143,0.00738916,0.00615764,0.12931,0.0295567,0.0332512,0.0135468,0.00492611,0.831281,0.0615764,0.0357143,0.0541872,0.0172414,0,0,0,0,0,0,0,0,0,0,0,0.00123153,0.0381773,0.0652709,0.0332512,0,0,0,0.00246305,0.0726601,0.0603448,0.0258621,0.046798,0.0381773,0.753695,0,0,0,0,0.00985222,0.0874384,0.0665025,0.0431034,0.0406404,0.752463,0,0,0,0,0.00246305,0.0689655,0.0689655,0.0738916,0.046798,0.738916
cheezits,0.2,0,0,0.3,0,0.2,0,0,0.3,0,0.10068,0.00181406,0,0.000453515,0.00680272,0.484807,0.234014,0.0993197,0.0380952,0.0340136,0.0680272,0.145578,0.132426,0.0956916,0.0789116,0.0643991,0.0975057,0.0612245,0.0471655,0.0344671,0,0,0,0.000453515,0.00362812,0.0117914,0.0290249,0.10068,0.155556,0.231293,0.0294785,0.111111,0.13424,0.156009,0.141043,0.194104,0.0385488,0.0485261,0.120181,0.0267574,0.110658,0.0666667,0.0439909,0.0376417,0.103855,0.158277,0.217687,0.170068,0.0739229,0.0172336,0,0,0.000907029,0.0113379,0.0394558,0.186848,0.297052,0.275737,0.145578,0.0430839
cheezits,0,0,0,0.2,0.2,0,0,0.1,0.5,0,0.112179,0.000641026,0,0,0.00128205,0.110256,0.00705128,0.0160256,0.436538,0.316026,0.0647436,0.674359,0.214744,0.0294872,0.0166667,0,0,0,0,0,0,0,0,0,0,0,0,0.00384615,0.0653846,0.049359,0,0,0,0.00641026,0.0448718,0.05,0.0371795,0.374359,0.230769,0.25641,0,0,0,0,0,0.103205,0.365385,0.198718,0.296154,0.0365385,0,0,0,0,0,0.0423077,0.0833333,0.464744,0.361538,0.0480769
